Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Daytime/evening attendance,Mother's qualification,Father's qualification,Course,Application mode,Application order,Mother's occupation,Father's occupation,Previous qualification,Marital status,Nacionality,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Unemployment rate,Inflation rate,GDP,approval_rate_sem1,grade_momentum,evaluation_intensity_sem1,credit_utilization_sem1,financial_stress,parent_education,disengagement_sem1,perfect_sem1
0,0,0,1,0,0,0,1,37,37,9254,39,1,9,9,1,2,1,130.0,125.0,41.0,0.0,6.0,8.0,6.0,12.285714285714286,0.0,8.9,1.4,3.51,100.0,-0.21428571428571352,1.3333333333333333,0.0,1,37.0,0,1
1,1,0,1,1,0,0,1,3,19,9070,1,1,4,4,1,1,1,131.0,130.3,20.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,16.2,0.3,-0.92,100.0,-0.1966666666666672,1.0,0.0,0,11.0,0,1
0,1,0,1,1,0,0,1,38,37,9254,1,6,5,7,1,1,1,126.0,123.9,18.0,0.0,6.0,7.0,6.0,13.0,0.0,12.4,0.5,1.79,100.0,0.6099999999999994,1.1666666666666667,0.0,0,37.5,0,1
0,0,0,1,1,0,0,1,3,1,9130,39,1,90,90,3,1,1,150.0,150.0,34.0,1.0,5.0,6.0,1.0,11.0,0.0,12.7,3.7,-1.7,20.0,-4.0,1.2,0.2,1,2.0,0,0
0,0,0,1,1,0,0,1,3,1,9773,1,2,1,3,1,1,1,146.0,149.2,18.0,0.0,6.0,11.0,4.0,12.25,0.0,9.4,-0.8,-3.12,66.66666666666666,-2.669999999999998,1.8333333333333333,0.0,1,2.0,0,0
1,0,0,1,1,0,0,1,1,38,9670,1,2,7,7,1,1,1,123.0,120.6,19.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,8.9,1.4,3.51,100.0,1.2733333333333352,1.0,0.0,1,19.5,0,1
0,0,0,1,1,0,0,1,1,1,9500,1,2,4,3,1,1,1,130.0,125.1,18.0,0.0,7.0,10.0,7.0,13.78,0.0,15.5,2.8,-4.06,100.0,1.2699999999999996,1.4285714285714286,0.0,1,1.0,0,1
0,0,0,1,0,0,0,1,34,34,9853,17,3,0,0,1,1,1,133.1,115.0,18.0,0.0,6.0,10.0,2.0,10.5,0.0,7.6,2.6,0.32,33.33333333333333,-1.0,1.6666666666666667,0.0,1,34.0,0,0
0,1,0,1,1,0,0,1,3,1,171,17,2,2,6,1,1,1,142.0,139.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-13.940000000000001,0.0,0.0,0,2.0,0,1
0,0,0,1,0,0,0,1,37,19,9147,7,1,9,8,3,1,1,130.0,130.0,21.0,4.0,9.0,9.0,9.0,10.88888888888889,0.0,10.8,1.4,1.74,100.0,-2.1111111111111107,1.0,0.4444444444444444,1,28.0,0,1
1,0,0,1,0,0,0,1,37,37,171,17,1,9,9,1,1,1,142.0,132.9,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-13.290000000000001,0.0,0.0,1,37.0,0,1
0,0,0,1,1,0,0,1,1,3,9773,1,1,3,3,1,1,1,133.0,135.8,19.0,0.0,6.0,6.0,6.0,15.0,0.0,11.1,0.6,2.02,100.0,1.4199999999999982,1.0,0.0,1,2.0,0,1
0,0,0,1,1,0,0,1,19,19,9500,1,4,1,1,1,1,1,142.0,125.5,18.0,0.0,8.0,12.0,7.0,12.857142857142858,0.0,12.7,3.7,-1.7,87.5,0.30714285714285694,1.5,0.0,1,19.0,0,0
0,0,0,1,1,0,0,1,38,37,9130,17,1,9,7,1,1,1,145.0,129.3,19.0,0.0,5.0,5.0,5.0,11.8,0.0,10.8,1.4,1.74,100.0,-1.1300000000000008,1.0,0.0,1,37.5,0,1
0,1,0,1,1,0,1,1,1,1,9254,1,1,9,9,1,1,41,138.0,126.5,20.0,0.0,6.0,7.0,6.0,12.857142857142858,0.0,8.9,1.4,3.51,100.0,0.2071428571428573,1.1666666666666667,0.0,0,1.0,0,1
0,0,0,1,1,0,0,1,19,19,9147,1,2,9,9,1,1,1,121.0,126.3,20.0,0.0,5.0,12.0,1.0,10.0,2.0,12.7,3.7,-1.7,20.0,-2.629999999999999,2.4,0.0,1,19.0,1,0
0,1,0,1,1,0,0,1,1,1,9500,1,4,4,9,1,1,1,147.0,124.5,19.0,0.0,8.0,11.0,7.0,12.86,0.0,10.8,1.4,1.74,87.5,0.41000000000000014,1.375,0.0,0,1.0,0,0
0,0,0,1,1,0,0,1,3,19,9085,1,5,2,3,1,1,1,124.0,113.9,19.0,0.0,6.0,12.0,5.0,15.0,0.0,16.2,0.3,-0.92,83.33333333333334,3.6099999999999994,2.0,0.0,1,11.0,0,0
0,1,0,1,1,0,0,1,38,38,9773,1,2,9,9,1,1,1,154.0,133.4,19.0,0.0,6.0,7.0,5.0,11.4,0.0,12.7,3.7,-1.7,83.33333333333334,-1.9399999999999995,1.1666666666666667,0.0,0,38.0,0,0
1,0,0,1,1,0,0,1,37,13,9119,17,6,4,90,1,1,1,129.0,117.1,19.0,0.0,5.0,10.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-11.709999999999999,2.0,0.0,1,25.0,0,0
0,0,0,1,0,0,0,1,38,38,9085,17,1,5,3,1,1,1,139.0,136.2,19.0,0.0,5.0,7.0,5.0,13.0,1.0,7.6,2.6,0.32,100.0,-0.6199999999999992,1.4,0.0,1,38.0,1,1
1,0,1,0,0,0,0,0,1,1,8014,51,1,4,4,1,1,1,120.0,128.5,26.0,2.0,8.0,13.0,4.0,10.5,0.0,12.4,0.5,1.79,50.0,-2.3499999999999996,1.625,0.25,3,1.0,0,0
0,0,0,1,0,0,0,0,38,38,9991,39,1,9,9,1,1,1,130.0,120.0,27.0,0.0,5.0,12.0,5.0,10.6,0.0,9.4,-0.8,-3.12,100.0,-1.4000000000000004,2.4,0.0,1,38.0,0,1
0,0,0,1,1,0,0,1,38,37,9500,39,1,7,7,1,4,1,140.0,101.5,24.0,0.0,8.0,11.0,7.0,12.16,0.0,10.8,1.4,1.74,87.5,2.01,1.375,0.0,1,37.5,0,0
0,1,1,0,1,0,0,1,37,38,9238,1,1,9,9,1,1,1,125.0,125.0,19.0,0.0,6.0,8.0,5.0,10.6,0.0,10.8,1.4,1.74,83.33333333333334,-1.9000000000000004,1.3333333333333333,0.0,2,37.5,0,0
0,0,0,1,0,0,0,1,37,38,9556,39,1,9,9,19,1,1,100.0,120.0,29.0,0.0,7.0,9.0,1.0,10.0,0.0,12.7,3.7,-1.7,14.285714285714285,-2.0,1.2857142857142858,0.0,1,37.5,0,0
1,0,0,1,0,0,0,1,1,19,9070,44,1,4,4,39,1,1,140.0,140.0,25.0,2.0,7.0,9.0,6.0,12.571428571428571,0.0,16.2,0.3,-0.92,85.71428571428571,-1.4285714285714288,1.2857142857142858,0.2857142857142857,1,10.0,0,0
0,0,1,1,0,0,0,1,1,1,9003,53,1,144,144,42,1,1,130.0,125.8,21.0,7.0,13.0,21.0,11.0,11.909090909090908,0.0,8.9,1.4,3.51,84.61538461538461,-0.6709090909090918,1.6153846153846154,0.5384615384615384,2,1.0,0,0
0,0,0,1,1,0,0,1,1,3,9773,1,4,4,7,1,1,1,143.0,129.7,20.0,0.0,4.0,4.0,0.0,0.0,0.0,8.9,1.4,3.51,0.0,-12.969999999999999,1.0,0.0,1,2.0,0,0
0,0,0,1,0,0,0,0,37,37,9991,39,1,9,9,19,2,1,133.1,150.3,47.0,0.0,5.0,5.0,5.0,14.8,0.0,7.6,2.6,0.32,100.0,-0.23000000000000043,1.0,0.0,1,37.0,0,1
0,0,0,1,0,0,0,0,37,37,8014,39,1,9,9,1,2,1,140.0,101.0,35.0,0.0,6.0,7.0,6.0,12.5,0.0,15.5,2.8,-4.06,100.0,2.4000000000000004,1.1666666666666667,0.0,1,37.0,0,1
0,0,0,1,1,0,0,1,12,12,9853,17,5,4,4,1,1,1,132.0,123.3,21.0,0.0,6.0,13.0,4.0,11.5,0.0,10.8,1.4,1.74,66.66666666666666,-0.8300000000000001,2.1666666666666665,0.0,1,12.0,0,0
0,0,0,1,0,0,0,0,34,34,8014,39,1,0,0,19,1,1,149.0,126.3,55.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,7.6,2.6,0.32,100.0,1.203333333333335,1.0,0.0,1,34.0,0,1
0,1,0,1,1,0,0,1,37,1,9500,1,2,7,7,1,1,1,135.0,132.8,18.0,0.0,8.0,12.0,7.0,11.721428571428572,0.0,12.7,3.7,-1.7,87.5,-1.5585714285714296,1.5,0.0,0,19.0,0,0
0,0,0,1,0,0,0,1,1,3,9238,1,1,4,2,1,1,1,154.0,164.9,18.0,0.0,6.0,6.0,6.0,14.0,0.0,10.8,1.4,1.74,100.0,-2.490000000000002,1.0,0.0,1,2.0,0,1
0,0,0,1,1,0,0,1,19,19,9500,1,4,7,7,1,1,1,140.0,129.5,18.0,0.0,8.0,8.0,7.0,12.324285714285711,0.0,10.8,1.4,1.74,87.5,-0.6257142857142881,1.0,0.0,1,19.0,0,0
1,0,0,1,1,0,0,1,37,37,9500,7,1,90,90,3,1,1,130.0,130.0,30.0,0.0,8.0,8.0,0.0,0.0,8.0,9.4,-0.8,-3.12,0.0,-13.0,1.0,0.0,1,37.0,1,0
1,0,0,1,1,0,0,1,3,3,171,1,1,2,2,1,1,1,159.0,162.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,-16.25,0.0,0.0,1,3.0,0,1
0,0,0,0,1,0,0,1,19,19,9773,1,3,5,5,1,1,1,130.0,157.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,-15.7,0.0,0.0,2,19.0,0,0
0,0,0,1,1,0,0,1,19,37,9085,53,1,4,9,42,1,1,160.0,160.0,20.0,7.0,11.0,15.0,11.0,13.785714285714286,0.0,8.9,1.4,3.51,100.0,-2.2142857142857135,1.3636363636363635,0.6363636363636364,1,28.0,0,1
1,0,0,1,1,0,0,1,19,1,9670,43,2,4,4,1,1,1,130.0,127.6,22.0,4.0,6.0,6.0,6.0,11.833333333333334,0.0,10.8,1.4,1.74,100.0,-0.9266666666666659,1.0,0.6666666666666666,1,10.0,0,1
0,1,0,1,0,0,0,1,19,37,9070,17,1,5,9,1,1,1,135.0,145.9,18.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,16.2,0.3,-0.92,100.0,-1.9233333333333338,1.0,0.0,0,28.0,0,1
0,0,1,0,0,0,0,1,37,37,9500,39,1,6,6,19,4,1,133.1,117.8,46.0,0.0,7.0,14.0,3.0,12.333333333333334,0.0,11.1,0.6,2.02,42.857142857142854,0.5533333333333346,2.0,0.0,3,37.0,0,0
1,0,1,0,0,0,0,1,38,37,9254,39,1,4,5,19,1,1,133.1,102.5,24.0,0.0,6.0,7.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,-10.25,1.1666666666666667,0.0,3,37.5,0,0
1,1,0,1,1,0,0,1,1,1,9773,1,2,4,9,1,1,1,143.0,144.1,19.0,0.0,6.0,7.0,6.0,13.666666666666666,0.0,12.7,3.7,-1.7,100.0,-0.7433333333333341,1.1666666666666667,0.0,0,1.0,0,1
0,1,0,1,0,0,0,1,19,38,171,43,1,9,9,1,1,1,145.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,-10.0,0.0,0.0,0,28.5,0,1
0,1,0,1,0,0,1,1,1,1,9238,1,3,9,9,1,1,62,137.0,129.3,21.0,0.0,6.0,8.0,6.0,13.875,0.0,16.2,0.3,-0.92,100.0,0.9449999999999985,1.3333333333333333,0.0,0,1.0,0,1
0,0,0,1,1,0,0,1,38,19,9500,1,4,8,7,1,1,1,133.0,127.3,18.0,0.0,8.0,8.0,7.0,12.628571428571428,0.0,12.7,3.7,-1.7,87.5,-0.10142857142857231,1.0,0.0,1,28.5,0,0
0,0,0,1,0,0,0,1,19,19,9670,17,1,1,1,1,1,1,123.0,114.6,18.0,0.0,5.0,5.0,4.0,11.0,0.0,9.4,-0.8,-3.12,80.0,-0.4599999999999991,1.0,0.0,1,19.0,0,0
1,0,0,1,0,0,0,1,34,34,9147,1,1,0,0,1,1,1,133.1,125.3,26.0,11.0,15.0,15.0,11.0,10.818181818181818,0.0,7.6,2.6,0.32,73.33333333333333,-1.711818181818181,1.0,0.7333333333333333,1,34.0,0,0
0,0,0,1,1,0,0,1,19,38,9147,1,1,9,9,1,1,1,140.0,129.2,26.0,0.0,5.0,6.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-12.919999999999998,1.2,0.0,1,28.5,0,0
1,0,0,1,0,0,0,1,19,19,9254,7,1,3,3,3,1,1,110.0,110.0,35.0,0.0,6.0,7.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,-11.0,1.1666666666666667,0.0,1,19.0,0,0
0,0,0,1,1,0,0,0,37,34,9991,39,1,90,90,9,1,1,133.1,118.1,39.0,0.0,5.0,9.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-11.809999999999999,1.8,0.0,1,35.5,0,0
0,1,0,1,1,0,0,1,37,37,9238,43,2,9,7,1,1,1,110.0,112.5,53.0,4.0,7.0,16.0,6.0,11.0,0.0,9.4,-0.8,-3.12,85.71428571428571,-0.25,2.2857142857142856,0.5714285714285714,0,37.0,0,0
0,0,0,1,0,0,0,0,38,38,9991,39,1,5,7,1,1,1,120.0,146.2,27.0,0.0,5.0,10.0,3.0,12.333333333333334,0.0,11.1,0.6,2.02,60.0,-2.2866666666666653,2.0,0.0,1,38.0,0,0
0,0,1,0,1,0,0,1,3,1,171,1,1,4,4,1,1,1,159.0,162.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0,-16.22,0.0,0.0,3,2.0,0,1
0,0,0,1,1,0,0,1,3,38,171,1,1,2,10,1,1,1,143.0,129.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,-12.969999999999999,0.0,0.0,1,20.5,0,1
1,0,0,1,0,0,0,1,19,1,9238,1,1,9,9,1,1,1,137.0,132.8,19.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,10.8,1.4,1.74,100.0,-0.4466666666666672,1.0,0.0,1,10.0,0,1
1,0,1,0,0,0,0,1,34,34,9254,39,1,0,0,19,2,1,133.1,120.0,45.0,0.0,6.0,12.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,-12.0,2.0,0.0,3,34.0,0,0
0,0,1,0,0,0,0,0,37,37,8014,39,1,9,8,1,1,1,133.1,121.0,44.0,2.0,8.0,12.0,4.0,12.0,2.0,8.9,1.4,3.51,50.0,-0.09999999999999964,1.5,0.25,3,37.0,1,0
0,0,0,1,1,1,0,1,38,19,9070,1,1,151,193,1,1,1,143.0,134.3,19.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,8.9,1.4,3.51,100.0,1.2366666666666646,1.0,0.0,1,28.5,0,1
1,1,0,1,0,0,0,0,1,1,9991,39,1,3,3,1,5,1,110.0,119.0,35.0,0.0,5.0,10.0,4.0,10.5,0.0,8.9,1.4,3.51,80.0,-1.4000000000000004,2.0,0.0,0,1.0,0,0
1,1,0,1,1,0,0,1,37,19,171,1,1,7,7,1,1,1,147.0,134.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-13.440000000000001,0.0,0.0,0,28.0,0,1
0,0,1,1,0,0,0,1,37,19,9853,1,1,9,8,1,1,1,162.0,142.8,18.0,0.0,6.0,10.0,5.0,13.0,0.0,12.7,3.7,-1.7,83.33333333333334,-1.2800000000000011,1.6666666666666667,0.0,2,28.0,0,0
0,1,0,1,1,0,0,1,37,37,9085,17,1,9,9,1,1,1,133.1,99.0,23.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,8.9,1.4,3.51,100.0,4.766666666666666,1.0,0.0,0,37.0,0,1
0,0,0,1,0,0,0,1,2,2,9500,39,1,1,1,3,1,1,130.0,130.0,29.0,1.0,8.0,8.0,7.0,14.257142857142856,0.0,12.7,3.7,-1.7,87.5,1.2571428571428562,1.0,0.125,1,2.0,0,0
0,0,0,1,0,0,0,1,19,19,9773,1,1,4,3,1,1,1,136.0,126.2,19.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,16.2,0.3,-0.92,100.0,0.5466666666666651,1.0,0.0,1,19.0,0,1
0,0,0,1,1,0,0,1,1,37,9500,1,4,4,8,1,1,1,148.0,132.0,18.0,0.0,7.0,7.0,6.0,13.45,0.0,7.6,2.6,0.32,85.71428571428571,0.25,1.0,0.0,1,19.0,0,0
1,0,0,0,0,0,0,1,37,37,9119,7,1,9,9,3,1,1,130.0,130.0,33.0,0.0,5.0,6.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-13.0,1.2,0.0,2,37.0,0,0
0,0,0,1,1,0,0,1,19,36,9085,17,4,90,7,1,1,1,138.0,134.9,20.0,0.0,5.0,7.0,4.0,12.4,0.0,7.6,2.6,0.32,80.0,-1.0899999999999999,1.4,0.0,1,27.5,0,0
1,0,0,1,1,0,0,1,19,1,9147,18,1,9,7,1,1,1,147.0,139.3,20.0,0.0,5.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0,-13.930000000000001,0.0,0.0,1,10.0,0,0
0,1,0,1,0,0,0,1,12,19,9070,1,1,9,9,1,2,1,127.0,123.2,20.0,0.0,6.0,6.0,6.0,15.0,0.0,11.1,0.6,2.02,100.0,2.6799999999999997,1.0,0.0,0,15.5,0,1
0,1,1,1,0,0,0,1,38,38,9238,18,1,9,7,1,1,1,122.0,114.7,18.0,0.0,6.0,9.0,6.0,10.833333333333334,0.0,11.1,0.6,2.02,100.0,-0.6366666666666667,1.5,0.0,1,38.0,0,1
1,0,0,0,1,0,0,1,39,39,9147,1,5,3,3,1,1,1,132.0,127.8,18.0,0.0,5.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,-12.78,0.0,0.0,2,39.0,0,0
0,1,0,1,1,0,0,1,3,1,9085,1,4,1,4,1,1,1,138.0,123.3,19.0,0.0,6.0,7.0,6.0,14.857142857142858,0.0,12.4,0.5,1.79,100.0,2.5271428571428576,1.1666666666666667,0.0,0,2.0,0,1
0,0,1,0,1,0,0,1,37,38,9773,17,2,5,5,1,1,1,126.0,129.5,18.0,0.0,6.0,9.0,5.0,12.2,0.0,10.8,1.4,1.74,83.33333333333334,-0.75,1.5,0.0,3,37.5,0,0
0,0,0,1,0,0,0,1,19,19,9500,39,1,9,7,1,2,1,140.0,110.5,31.0,0.0,7.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-11.05,0.0,0.0,1,19.0,0,0
0,0,0,1,1,0,0,1,19,19,9500,1,4,9,7,1,1,1,130.0,119.9,18.0,0.0,7.0,7.0,7.0,13.78,0.0,12.4,0.5,1.79,100.0,1.7899999999999991,1.0,0.0,1,19.0,0,1
1,0,0,0,0,0,0,1,37,37,9147,2,1,9,9,2,2,1,120.0,120.0,57.0,12.0,15.0,17.0,12.0,11.75,0.0,9.4,-0.8,-3.12,80.0,-0.25,1.1333333333333333,0.8,2,37.0,0,0
0,0,0,1,0,0,0,1,3,3,9003,39,1,1,2,3,1,1,130.0,150.0,35.0,0.0,6.0,10.0,6.0,14.0,0.0,16.2,0.3,-0.92,100.0,-1.0,1.6666666666666667,0.0,1,3.0,0,1
1,0,0,1,1,0,0,0,1,19,8014,17,2,4,99,1,1,1,134.0,126.0,22.0,0.0,6.0,7.0,6.0,12.666666666666666,0.0,7.6,2.6,0.32,100.0,0.06666666666666643,1.1666666666666667,0.0,1,10.0,0,1
0,0,1,1,1,0,0,1,39,1,171,1,2,3,4,1,1,1,136.0,134.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0,-13.430000000000001,0.0,0.0,2,20.0,0,1
0,0,0,1,1,0,0,1,3,1,171,1,1,4,4,1,1,1,141.0,142.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0,-14.280000000000001,0.0,0.0,1,2.0,0,1
1,1,0,1,0,0,0,1,38,37,9773,18,1,9,8,1,1,1,124.0,126.8,21.0,0.0,6.0,8.0,5.0,13.833333333333334,0.0,13.9,-0.3,0.79,83.33333333333334,1.1533333333333342,1.3333333333333333,0.0,0,37.5,0,0
0,0,1,1,1,0,0,1,3,1,171,43,1,2,3,1,1,1,116.0,117.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,-11.73,0.0,0.0,2,2.0,0,1
1,0,0,1,0,0,0,1,19,19,9147,17,1,9,7,1,1,1,133.1,100.0,21.0,0.0,5.0,7.0,4.0,10.75,0.0,16.2,0.3,-0.92,80.0,0.75,1.4,0.0,1,19.0,0,0
0,0,0,1,1,0,0,1,1,19,9147,17,2,4,5,1,1,1,131.0,120.2,21.0,0.0,5.0,10.0,4.0,11.75,0.0,12.4,0.5,1.79,80.0,-0.2699999999999996,2.0,0.0,1,10.0,0,0
0,1,0,1,1,0,0,1,1,1,9500,1,2,5,9,1,1,1,131.0,129.5,19.0,0.0,8.0,8.0,8.0,13.9475,0.0,9.4,-0.8,-3.12,100.0,0.9975000000000005,1.0,0.0,0,1.0,0,1
0,0,1,0,1,0,1,1,1,1,9773,1,1,3,5,1,1,17,124.0,118.1,19.0,0.0,6.0,8.0,5.0,12.2,0.0,16.2,0.3,-0.92,83.33333333333334,0.39000000000000057,1.3333333333333333,0.0,3,1.0,0,0
1,0,0,0,1,0,0,1,37,37,9003,39,1,9,7,1,1,1,130.0,113.0,35.0,0.0,6.0,17.0,1.0,13.0,0.0,15.5,2.8,-4.06,16.666666666666664,1.6999999999999993,2.8333333333333335,0.0,2,37.0,0,0
0,0,0,1,1,0,0,1,38,37,9085,17,4,4,9,1,1,1,128.0,117.9,20.0,0.0,5.0,12.0,2.0,13.5,0.0,10.8,1.4,1.74,40.0,1.709999999999999,2.4,0.0,1,37.5,0,0
0,0,0,1,1,0,0,1,1,3,9773,1,1,3,3,1,1,1,143.0,149.0,18.0,0.0,6.0,8.0,6.0,11.428571428571429,0.0,11.1,0.6,2.02,100.0,-3.4714285714285715,1.3333333333333333,0.0,1,2.0,0,1
0,0,0,1,1,0,0,1,5,3,9070,1,3,5,7,1,1,1,129.0,124.8,21.0,0.0,6.0,6.0,6.0,14.5,0.0,12.4,0.5,1.79,100.0,2.0199999999999996,1.0,0.0,1,4.0,0,1
0,0,0,1,1,0,0,1,12,19,171,1,3,9,3,1,1,1,147.0,151.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,-15.16,0.0,0.0,1,15.5,0,1
0,0,0,1,1,0,0,1,19,1,9500,1,4,1,1,1,1,1,125.0,117.8,18.0,0.0,7.0,10.0,7.0,13.03,0.0,15.5,2.8,-4.06,100.0,1.25,1.4285714285714286,0.0,1,10.0,0,1
1,1,0,1,1,0,0,1,1,37,9147,17,1,4,8,1,1,1,127.0,121.1,20.0,0.0,5.0,11.0,4.0,12.0,0.0,11.1,0.6,2.02,80.0,-0.10999999999999943,2.2,0.0,0,19.0,0,0
1,0,0,1,0,0,0,1,37,37,9003,44,1,9,4,39,1,1,140.0,140.0,20.0,0.0,6.0,12.0,3.0,11.5,0.0,12.4,0.5,1.79,50.0,-2.5,2.0,0.0,1,37.0,0,0
0,0,0,1,1,0,0,0,37,37,8014,39,1,9,9,1,2,1,120.0,117.0,33.0,0.0,6.0,7.0,6.0,12.833333333333334,0.0,12.4,0.5,1.79,100.0,1.1333333333333346,1.1666666666666667,0.0,1,37.0,0,1
0,0,0,1,0,0,0,1,30,19,9085,1,1,4,90,1,1,1,123.0,122.3,18.0,0.0,5.0,6.0,5.0,14.2,0.0,7.6,2.6,0.32,100.0,1.9699999999999989,1.2,0.0,1,24.5,0,1
0,1,1,1,0,0,0,0,1,19,8014,39,1,1,5,19,2,1,100.0,130.0,33.0,0.0,6.0,9.0,5.0,13.833333333333334,0.0,9.4,-0.8,-3.12,83.33333333333334,0.8333333333333339,1.5,0.0,1,10.0,0,0
0,1,0,1,0,0,0,0,37,37,8014,39,1,7,8,1,1,1,120.0,120.0,27.0,0.0,6.0,8.0,6.0,11.833333333333334,0.0,15.5,2.8,-4.06,100.0,-0.16666666666666607,1.3333333333333333,0.0,0,37.0,0,1
1,0,0,1,1,0,0,1,1,1,9130,1,1,4,10,1,1,1,141.0,138.9,18.0,0.0,5.0,5.0,5.0,13.6,0.0,10.8,1.4,1.74,100.0,-0.2900000000000009,1.0,0.0,1,1.0,0,1
1,0,0,1,0,0,0,1,19,1,9556,39,1,7,10,19,1,1,133.1,105.0,25.0,0.0,7.0,14.0,4.0,12.95,1.0,15.5,2.8,-4.06,57.14285714285714,2.4499999999999993,2.0,0.0,1,10.0,1,0
1,0,1,0,0,0,0,0,1,1,8014,39,1,4,4,38,1,1,133.1,107.5,29.0,0.0,6.0,6.0,0.0,0.0,0.0,8.9,1.4,3.51,0.0,-10.75,1.0,0.0,3,1.0,0,0
1,0,0,1,0,0,0,1,3,1,9147,1,4,3,10,1,1,1,146.0,138.7,18.0,0.0,5.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,0.0,-13.87,0.0,0.0,1,2.0,0,0
0,0,0,1,1,0,0,1,38,38,9500,1,5,4,8,1,1,1,137.0,126.5,18.0,0.0,8.0,8.0,8.0,13.76375,0.0,9.4,-0.8,-3.12,100.0,1.1137499999999996,1.0,0.0,1,38.0,0,1
0,0,0,1,1,0,0,1,4,19,9085,1,2,2,5,1,1,1,160.0,162.1,18.0,0.0,5.0,8.0,5.0,16.166666666666668,2.0,9.4,-0.8,-3.12,100.0,-0.043333333333333,1.6,0.0,1,11.5,1,1
0,0,0,1,0,0,0,0,37,11,8014,39,1,9,10,1,1,1,130.0,131.5,27.0,0.0,6.0,8.0,5.0,11.0,0.0,11.1,0.6,2.02,83.33333333333334,-2.1500000000000004,1.3333333333333333,0.0,1,24.0,0,0
0,1,0,1,1,0,0,1,37,37,9500,17,1,9,8,1,1,1,128.0,124.3,19.0,0.0,7.0,8.0,7.0,13.46875,0.0,15.5,2.8,-4.06,100.0,1.0387500000000003,1.1428571428571428,0.0,0,37.0,0,1
0,0,0,1,0,0,0,0,19,37,8014,39,1,5,9,40,1,1,140.0,148.0,37.0,7.0,11.0,11.0,11.0,13.727272727272728,0.0,12.4,0.5,1.79,100.0,-1.0727272727272723,1.0,0.6363636363636364,1,28.0,0,1
1,0,0,0,0,0,0,1,37,26,9130,7,3,90,10,3,1,1,130.0,130.0,41.0,0.0,5.0,9.0,0.0,0.0,4.0,10.8,1.4,1.74,0.0,-13.0,1.8,0.0,2,31.5,1,0
0,1,0,1,1,0,0,1,37,19,9773,1,1,9,9,1,1,1,132.0,131.0,18.0,0.0,6.0,8.0,5.0,13.0,0.0,15.5,2.8,-4.06,83.33333333333334,-0.09999999999999964,1.3333333333333333,0.0,0,28.0,0,0
0,1,0,1,1,0,0,1,19,37,9085,17,1,9,9,1,1,1,113.0,118.6,21.0,0.0,6.0,6.0,6.0,14.5,0.0,8.9,1.4,3.51,100.0,2.6400000000000006,1.0,0.0,0,28.0,0,1
0,0,0,0,0,0,0,1,37,37,9254,7,1,9,9,2,2,1,100.0,100.0,37.0,0.0,5.0,5.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-10.0,1.0,0.0,2,37.0,0,0
