Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Daytime/evening attendance,Mother's qualification,Father's qualification,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,approval_rate_sem1,approval_rate_sem2,grade_momentum,grade_decline,evaluation_intensity_sem1,credit_utilization_sem1,total_course_load,financial_stress,parent_education,disengagement_sem1,perfect_sem1,failed_units_sem1,failed_units_sem2,failed_units_total,grade_per_approved_unit_sem1,Course,Application mode,Application order,Mother's occupation,Father's occupation,Previous qualification,Marital status,Nacionality
0,1,0,1,0,0,0,1,19,19,148.0,141.7,18.0,0.0,6.0,8.0,5.0,13.4,0.0,0.0,6.0,7.0,6.0,13.166666666666666,0.0,9.4,-0.8,-3.12,83.33333333333334,100.0,-0.7699999999999978,0.23333333333333428,1.3333333333333333,0.0,12.0,0,19.0,0,0,1.0,0.0,1.0,2.68,15,0,0,20,31,0,0,0
0,0,0,1,1,0,0,1,3,3,153.0,146.7,18.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,6.0,5.0,14.0,0.0,12.7,3.7,-1.7,100.0,83.33333333333334,-1.003333333333332,-0.3333333333333339,1.0,0.0,12.0,1,3.0,0,1,0.0,1.0,1.0,2.2777777777777777,4,0,0,1,26,0,0,0
1,0,0,0,0,0,0,1,38,37,140.0,140.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,2,37.5,0,1,0.0,0.0,0.0,0.0,0,9,0,24,31,7,0,0
0,0,0,1,1,0,0,1,38,1,130.0,140.0,24.0,0.0,8.0,8.0,7.0,14.985714285714286,0.0,0.0,8.0,8.0,7.0,14.985714285714286,0.0,12.7,3.7,-1.7,87.5,87.5,0.9857142857142858,0.0,1.0,0.0,16.0,1,19.5,0,0,1.0,1.0,2.0,2.1408163265306124,11,7,0,24,28,0,0,0
1,1,0,1,1,0,0,1,37,37,135.0,121.0,18.0,0.0,5.0,8.0,5.0,12.75,0.0,0.0,5.0,7.0,5.0,11.5,0.0,13.9,-0.3,0.79,100.0,100.0,0.6500000000000004,1.25,1.6,0.0,10.0,0,37.0,0,1,0.0,0.0,0.0,2.55,8,4,2,21,29,0,0,0
1,0,0,1,0,0,0,1,37,37,140.0,140.0,37.0,0.0,6.0,17.0,1.0,12.0,0.0,0.0,6.0,23.0,2.0,10.5,1.0,16.2,0.3,-0.92,16.666666666666664,33.33333333333333,-2.0,1.5,2.8333333333333335,0.0,12.0,1,37.0,0,0,5.0,4.0,9.0,12.0,3,10,0,19,31,7,1,0
0,1,0,1,1,0,0,1,38,19,150.0,142.0,19.0,0.0,6.0,8.0,6.0,12.333333333333334,0.0,0.0,6.0,7.0,5.0,12.4,0.0,10.8,1.4,1.74,100.0,83.33333333333334,-1.8666666666666654,-0.06666666666666643,1.3333333333333333,0.0,12.0,0,28.5,0,1,0.0,1.0,1.0,2.055555555555556,15,4,1,20,29,0,0,0
0,1,0,1,1,0,0,1,37,37,120.0,125.5,39.0,0.0,6.0,7.0,6.0,14.0,0.0,0.0,6.0,7.0,5.0,14.8,0.0,12.7,3.7,-1.7,100.0,83.33333333333334,1.4499999999999993,-0.8000000000000007,1.1666666666666667,0.0,12.0,0,37.0,0,1,0.0,1.0,1.0,2.3333333333333335,9,7,0,24,33,0,2,0
1,0,0,1,0,0,0,1,37,37,120.0,128.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,0.0,-12.8,0.0,1.0,0.0,4.0,1,37.0,0,0,2.0,2.0,4.0,0.0,6,7,1,20,29,0,0,0
1,0,0,1,0,0,0,1,1,1,117.0,118.4,19.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,0.0,6.0,8.0,4.0,10.75,2.0,16.2,0.3,-0.92,100.0,66.66666666666666,-0.0066666666666659324,1.083333333333334,1.0,0.0,12.0,1,1.0,0,1,0.0,2.0,2.0,1.9722222222222223,4,0,0,18,33,0,0,0
1,0,0,1,0,0,0,1,1,1,141.0,125.0,22.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,0.0,-12.5,0.0,1.0,0.0,12.0,1,1.0,0,0,6.0,6.0,12.0,0.0,9,12,0,20,33,0,0,0
0,0,0,1,1,0,0,0,37,34,120.0,117.6,19.0,0.0,6.0,8.0,5.0,12.2,0.0,0.0,6.0,7.0,6.0,12.0,0.0,7.6,2.6,0.32,83.33333333333334,100.0,0.4399999999999995,0.1999999999999993,1.3333333333333333,0.0,12.0,1,35.5,0,0,1.0,0.0,1.0,2.44,2,4,1,0,0,0,0,0
0,1,1,1,1,0,0,1,37,1,138.0,123.7,19.0,0.0,5.0,5.0,4.0,11.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,11.1,0.6,2.02,80.0,0.0,-1.370000000000001,11.0,1.0,0.0,10.0,1,19.0,0,0,1.0,5.0,6.0,2.75,8,4,0,24,33,0,0,0
0,0,0,1,1,0,0,1,38,38,140.0,138.8,19.0,0.0,7.0,7.0,6.0,12.766666666666666,0.0,0.0,7.0,7.0,6.0,12.766666666666666,0.0,7.6,2.6,0.32,85.71428571428571,85.71428571428571,-1.113333333333335,0.0,1.0,0.0,14.0,1,38.0,0,0,1.0,1.0,2.0,2.1277777777777778,11,0,1,24,31,0,0,0
0,0,0,1,0,0,0,1,19,19,130.0,116.8,20.0,0.0,8.0,8.0,7.0,12.685714285714283,0.0,0.0,8.0,8.0,7.0,12.685714285714283,0.0,12.7,3.7,-1.7,87.5,87.5,1.0057142857142836,0.0,1.0,0.0,16.0,1,19.0,0,0,1.0,1.0,2.0,1.8122448979591834,11,0,0,19,2,0,0,0
0,0,0,1,0,0,0,1,38,38,133.1,120.0,37.0,0.0,7.0,9.0,2.0,10.75,0.0,0.0,7.0,9.0,0.0,0.0,0.0,16.2,0.3,-0.92,28.57142857142857,0.0,-1.25,10.75,1.2857142857142858,0.0,14.0,1,38.0,0,0,5.0,7.0,12.0,5.375,11,7,0,17,2,3,1,0
1,0,0,1,1,0,0,1,19,19,130.0,121.3,18.0,0.0,5.0,9.0,1.0,12.0,0.0,0.0,5.0,10.0,2.0,12.0,3.0,7.6,2.6,0.32,20.0,40.0,-0.129999999999999,0.0,1.8,0.0,10.0,1,19.0,0,0,4.0,3.0,7.0,12.0,6,4,0,22,33,0,0,0
1,0,0,1,0,0,0,1,37,38,140.0,138.0,28.0,0.0,7.0,7.0,7.0,14.114285714285714,0.0,0.0,8.0,9.0,8.0,15.91111111111111,0.0,16.2,0.3,-0.92,100.0,100.0,0.31428571428571317,-1.7968253968253958,1.0,0.0,15.0,1,37.5,0,1,0.0,0.0,0.0,2.0163265306122446,11,15,1,24,33,5,0,0
1,0,0,1,1,0,0,1,37,37,125.0,134.1,24.0,12.0,17.0,19.0,13.0,11.642857142857142,0.0,12.0,17.0,25.0,12.0,11.25,0.0,11.1,0.6,2.02,76.47058823529412,70.58823529411765,-1.7671428571428578,0.39285714285714235,1.1176470588235294,0.7058823529411765,34.0,1,37.0,0,0,4.0,5.0,9.0,0.8956043956043955,0,4,0,22,33,0,0,0
0,0,0,1,1,0,0,1,38,37,122.0,120.3,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,0.0,-12.03,0.0,0.0,0.0,12.0,1,37.5,0,0,6.0,6.0,12.0,0.0,15,5,2,24,29,0,0,0
1,0,0,1,1,0,0,1,1,1,121.0,123.1,20.0,0.0,6.0,12.0,4.0,14.75,0.0,0.0,6.0,7.0,4.0,12.25,0.0,9.4,-0.8,-3.12,66.66666666666666,66.66666666666666,2.4400000000000013,2.5,2.0,0.0,12.0,1,1.0,0,0,2.0,2.0,4.0,3.6875,14,4,1,20,29,0,0,0
1,0,1,1,1,0,0,0,34,34,160.0,161.8,33.0,0.0,5.0,8.0,2.0,10.5,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,40.0,0.0,-5.68,10.5,1.6,0.0,10.0,2,34.0,0,0,3.0,5.0,8.0,5.25,16,4,0,0,0,0,0,0
1,0,0,1,1,0,0,1,38,1,121.0,111.9,21.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,12.285714285714286,1.0,10.8,1.4,1.74,0.0,100.0,-11.190000000000001,-12.285714285714286,2.2,0.0,10.0,1,19.5,0,0,5.0,0.0,5.0,0.0,5,4,2,24,33,0,0,0
0,0,0,1,0,0,0,1,3,1,130.0,133.8,19.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,0.0,-13.38,0.0,0.0,0.0,15.0,1,2.0,0,0,7.0,8.0,15.0,0.0,11,0,2,17,29,0,0,0
0,1,0,1,0,0,0,1,1,37,148.0,143.3,18.0,0.0,7.0,7.0,7.0,13.44285714285714,0.0,0.0,8.0,8.0,8.0,15.075,0.0,13.9,-0.3,0.79,100.0,100.0,-0.8871428571428623,-1.6321428571428598,1.0,0.0,15.0,0,19.0,0,1,0.0,0.0,0.0,1.9204081632653056,11,4,0,24,31,0,0,0
0,0,0,1,1,0,0,1,3,3,145.0,129.3,20.0,0.0,6.0,7.0,6.0,15.571428571428571,0.0,0.0,6.0,6.0,6.0,17.166666666666668,0.0,16.2,0.3,-0.92,100.0,100.0,2.6414285714285697,-1.5952380952380967,1.1666666666666667,0.0,12.0,1,3.0,0,1,0.0,0.0,0.0,2.5952380952380953,13,4,0,17,1,0,0,0
1,0,0,1,0,0,0,1,4,4,150.0,150.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,1,4.0,0,1,0.0,0.0,0.0,0.0,0,10,0,17,26,7,0,0
0,1,0,1,0,0,0,1,1,37,143.0,128.0,18.0,0.0,7.0,9.0,7.0,13.055555555555555,0.0,0.0,8.0,8.0,8.0,15.8125,0.0,13.9,-0.3,0.79,100.0,100.0,0.25555555555555465,-2.7569444444444446,1.2857142857142858,0.0,15.0,0,19.0,0,1,0.0,0.0,0.0,1.8650793650793651,11,0,0,18,32,0,0,0
0,0,0,1,0,0,0,0,34,34,130.0,114.8,44.0,0.0,6.0,9.0,6.0,11.166666666666666,0.0,1.0,6.0,15.0,2.0,11.0,1.0,7.6,2.6,0.32,100.0,33.33333333333333,-0.31333333333333435,0.16666666666666607,1.5,0.0,12.0,1,34.0,0,1,0.0,4.0,4.0,1.861111111111111,2,7,0,26,35,0,1,0
0,0,0,1,1,0,0,1,5,3,129.0,124.8,21.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,7.0,5.0,12.0,0.0,12.4,0.5,1.79,100.0,83.33333333333334,2.0199999999999996,2.5,1.0,0.0,12.0,1,4.0,0,1,0.0,1.0,1.0,2.4166666666666665,4,0,2,20,31,0,0,0
0,0,0,1,0,0,0,1,37,37,120.0,120.0,32.0,4.0,10.0,20.0,4.0,11.5,2.0,3.0,9.0,13.0,3.0,11.666666666666666,2.0,15.5,2.8,-4.06,40.0,33.33333333333333,-0.5,-0.16666666666666607,2.0,0.4,19.0,1,37.0,1,0,6.0,6.0,12.0,2.875,5,15,0,22,31,5,0,0
0,0,0,1,1,0,0,1,1,1,132.0,132.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,0.0,-13.2,0.0,0.0,0.0,0.0,1,1.0,0,1,0.0,0.0,0.0,0.0,0,8,0,1,28,0,0,0
1,0,0,1,0,0,0,0,19,37,161.0,100.0,44.0,9.0,13.0,18.0,13.0,11.846153846153848,0.0,9.0,11.0,11.0,11.0,12.0,0.0,12.7,3.7,-1.7,100.0,100.0,1.8461538461538485,-0.15384615384615152,1.3846153846153846,0.6923076923076923,24.0,1,28.0,0,1,0.0,0.0,0.0,0.9112426035502961,2,9,0,19,2,0,0,0
0,1,0,1,0,0,0,1,37,37,147.0,134.3,18.0,0.0,8.0,12.0,7.0,12.62857142857143,0.0,0.0,8.0,12.0,7.0,12.62857142857143,0.0,12.7,3.7,-1.7,87.5,87.5,-0.8014285714285716,0.0,1.5,0.0,16.0,0,37.0,0,0,1.0,1.0,2.0,1.8040816326530613,11,0,4,24,33,0,0,0
1,0,0,1,0,0,0,1,2,1,120.0,118.6,21.0,9.0,11.0,14.0,10.0,12.4,0.0,6.0,10.0,13.0,10.0,11.8,0.0,13.9,-0.3,0.79,90.9090909090909,100.0,0.5400000000000009,0.5999999999999996,1.2727272727272727,0.8181818181818182,21.0,1,1.5,0,0,1.0,0.0,1.0,1.24,9,9,0,1,26,7,0,0
1,1,0,1,1,0,0,1,37,38,139.0,124.0,18.0,0.0,8.0,8.0,7.0,13.331428571428573,0.0,0.0,8.0,8.0,7.0,13.331428571428573,0.0,10.8,1.4,1.74,87.5,87.5,0.9314285714285724,0.0,1.0,0.0,16.0,0,37.5,0,0,1.0,1.0,2.0,1.9044897959183675,11,0,3,24,33,0,0,0
0,0,0,1,1,0,0,0,19,11,107.0,103.5,22.0,0.0,6.0,7.0,5.0,13.4,0.0,0.0,6.0,9.0,5.0,12.2,0.0,7.6,2.6,0.32,83.33333333333334,83.33333333333334,3.0500000000000007,1.200000000000001,1.1666666666666667,0.0,12.0,1,15.0,0,0,1.0,1.0,2.0,2.68,2,0,1,0,0,0,0,0
0,0,0,1,1,0,0,1,3,1,120.0,116.9,19.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,8.9,1.4,3.51,100.0,100.0,1.8099999999999987,0.07142857142857117,1.0,0.0,12.0,1,2.0,0,1,0.0,0.0,0.0,2.25,4,4,2,19,28,0,0,0
0,0,0,1,1,0,0,1,38,38,135.0,127.0,18.0,0.0,6.0,10.0,6.0,12.25,0.0,0.0,6.0,9.0,6.0,13.714285714285714,0.0,11.1,0.6,2.02,100.0,100.0,-0.4499999999999993,-1.4642857142857135,1.6666666666666667,0.0,12.0,1,38.0,0,1,0.0,0.0,0.0,2.0416666666666665,13,4,3,24,31,0,0,0
0,1,0,1,1,0,0,1,38,38,126.0,118.8,19.0,0.0,8.0,8.0,7.0,12.785714285714286,0.0,0.0,8.0,8.0,7.0,12.785714285714286,0.0,12.7,3.7,-1.7,87.5,87.5,0.9057142857142875,0.0,1.0,0.0,16.0,0,38.0,0,0,1.0,1.0,2.0,1.826530612244898,11,0,2,24,32,0,0,0
1,0,0,1,0,0,0,0,37,37,110.0,139.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,0.0,-13.9,0.0,0.0,0.0,10.0,1,37.0,0,0,5.0,5.0,10.0,0.0,16,7,0,24,33,0,0,0
0,0,0,1,0,0,0,1,19,38,142.0,130.3,18.0,0.0,7.0,7.0,6.0,13.683333333333332,0.0,0.0,7.0,7.0,6.0,13.683333333333332,0.0,7.6,2.6,0.32,85.71428571428571,85.71428571428571,0.6533333333333307,0.0,1.0,0.0,14.0,1,28.5,0,0,1.0,1.0,2.0,2.2805555555555554,11,0,0,19,29,0,1,0
0,1,0,1,1,0,0,1,19,37,145.0,148.9,18.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,6.0,6.0,13.0,0.0,10.8,1.4,1.74,100.0,100.0,-1.2233333333333345,0.6666666666666661,1.0,0.0,12.0,0,28.0,0,1,0.0,0.0,0.0,2.2777777777777777,9,0,0,19,31,0,0,0
0,1,0,1,0,0,0,1,40,1,145.0,160.1,19.0,6.0,12.0,12.0,12.0,14.5,0.0,4.0,11.0,15.0,11.0,13.583333333333334,0.0,8.9,1.4,3.51,100.0,100.0,-1.509999999999998,0.9166666666666661,1.0,0.5,23.0,0,20.5,0,1,0.0,0.0,0.0,1.2083333333333333,0,0,0,17,28,0,0,0
1,0,0,1,0,0,0,1,3,1,146.0,138.7,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,0.0,0.0,-13.87,0.0,0.0,0.0,10.0,1,2.0,0,0,5.0,5.0,10.0,0.0,8,0,3,18,2,0,0,0
0,0,0,1,0,1,0,1,3,1,117.0,113.2,18.0,0.0,7.0,10.0,6.0,11.98,0.0,0.0,8.0,11.0,7.0,13.225,0.0,16.2,0.3,-0.92,85.71428571428571,87.5,0.6600000000000001,-1.2449999999999992,1.4285714285714286,0.0,15.0,1,2.0,0,0,1.0,1.0,2.0,1.9966666666666668,11,0,0,18,27,0,0,0
1,0,0,1,0,0,0,1,1,2,133.0,128.8,19.0,6.0,12.0,12.0,12.0,13.166666666666666,0.0,6.0,12.0,12.0,12.0,13.0,0.0,10.8,1.4,1.74,100.0,100.0,0.2866666666666653,0.16666666666666607,1.0,0.5,24.0,1,1.5,0,1,0.0,0.0,0.0,1.097222222222222,4,9,0,24,26,0,0,0
1,0,0,1,1,0,0,1,1,12,132.0,133.1,19.0,0.0,5.0,7.0,3.0,12.0,0.0,0.0,6.0,10.0,2.0,10.5,0.0,11.1,0.6,2.02,60.0,33.33333333333333,-1.3099999999999987,1.5,1.4,0.0,11.0,1,6.5,0,0,2.0,4.0,6.0,4.0,6,0,0,18,27,0,0,0
1,0,0,1,0,0,0,1,1,1,125.0,114.5,20.0,0.0,6.0,8.0,6.0,13.142857142857142,0.0,0.0,6.0,7.0,6.0,12.5,0.0,8.9,1.4,3.51,100.0,100.0,1.692857142857143,0.6428571428571423,1.3333333333333333,0.0,12.0,1,1.0,0,1,0.0,0.0,0.0,2.1904761904761902,10,0,0,13,24,0,0,0
0,0,0,0,1,0,0,1,1,38,152.0,160.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,0.0,-16.04,0.0,0.0,0.0,0.0,2,19.5,0,1,0.0,0.0,0.0,0.0,0,0,0,19,33,0,0,0
0,0,0,1,1,0,0,1,1,1,124.0,122.3,19.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,13.9,-0.3,0.79,100.0,100.0,-0.5633333333333344,-0.6666666666666679,1.1666666666666667,0.0,12.0,1,1.0,0,1,0.0,0.0,0.0,1.9444444444444444,10,4,3,19,28,0,0,0
0,0,0,1,0,0,0,1,37,37,133.1,98.5,48.0,0.0,6.0,14.0,6.0,11.333333333333334,0.0,0.0,6.0,11.0,5.0,12.4,0.0,15.5,2.8,-4.06,100.0,83.33333333333334,1.4833333333333343,-1.0666666666666664,2.3333333333333335,0.0,12.0,1,37.0,0,1,0.0,1.0,1.0,1.888888888888889,9,7,0,19,28,3,1,0
1,0,0,1,0,0,0,1,1,19,120.0,148.3,47.0,6.0,11.0,11.0,11.0,14.727272727272728,0.0,6.0,9.0,9.0,9.0,15.77777777777778,0.0,10.8,1.4,1.74,100.0,100.0,-0.10272727272727344,-1.050505050505052,1.0,0.5454545454545454,20.0,1,10.0,0,1,0.0,0.0,0.0,1.3388429752066118,10,7,0,24,33,0,1,0
0,0,0,1,1,0,0,1,1,1,136.0,128.5,18.0,0.0,7.0,7.0,6.0,12.766666666666666,0.0,0.0,7.0,7.0,6.0,12.766666666666666,0.0,7.6,2.6,0.32,85.71428571428571,85.71428571428571,-0.08333333333333393,0.0,1.0,0.0,14.0,1,1.0,0,0,1.0,1.0,2.0,2.1277777777777778,11,4,3,19,33,0,0,0
0,1,0,1,1,0,0,1,19,38,143.0,132.2,18.0,0.0,5.0,8.0,5.0,13.75,0.0,0.0,5.0,6.0,5.0,12.166666666666666,0.0,13.9,-0.3,0.79,100.0,100.0,0.5300000000000011,1.583333333333334,1.6,0.0,10.0,0,28.5,0,1,0.0,0.0,0.0,2.75,8,5,1,24,31,0,0,0
0,0,0,1,0,0,0,0,2,3,120.0,120.0,18.0,10.0,16.0,24.0,13.0,13.846153846153848,0.0,7.0,11.0,15.0,9.0,12.555555555555555,0.0,15.5,2.8,-4.06,81.25,81.81818181818183,1.8461538461538485,1.2905982905982931,1.5,0.625,27.0,1,2.5,0,0,3.0,2.0,5.0,1.0650887573964498,2,15,0,17,26,8,0,0
1,0,0,1,1,0,0,1,38,1,115.0,116.1,19.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,7.0,5.0,13.0,0.0,12.4,0.5,1.79,100.0,83.33333333333334,0.8900000000000006,-0.5,1.0,0.0,12.0,1,19.5,0,1,0.0,1.0,1.0,2.0833333333333335,14,0,2,24,28,0,0,0
0,0,0,1,1,0,0,1,19,37,146.0,133.8,19.0,0.0,8.0,9.0,8.0,13.2325,1.0,0.0,8.0,9.0,8.0,13.2325,1.0,9.4,-0.8,-3.12,100.0,100.0,-0.14750000000000085,0.0,1.125,0.0,16.0,1,28.0,1,1,0.0,0.0,0.0,1.6540625,11,0,4,22,31,0,0,0
1,0,1,0,1,0,0,1,1,19,132.0,138.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,0.0,-13.8,0.0,0.0,0.0,0.0,3,10.0,0,1,0.0,0.0,0.0,0.0,0,0,3,19,29,0,0,0
0,0,0,1,0,0,0,1,19,19,130.0,135.0,19.0,0.0,7.0,7.0,6.0,14.266666666666666,0.0,0.0,7.0,7.0,6.0,14.266666666666666,0.0,7.6,2.6,0.32,85.71428571428571,85.71428571428571,0.7666666666666657,0.0,1.0,0.0,14.0,1,19.0,0,0,1.0,1.0,2.0,2.3777777777777778,11,0,0,24,30,0,0,0
0,1,0,1,1,0,0,1,1,19,131.0,126.5,19.0,0.0,7.0,8.0,7.0,13.875714285714285,0.0,0.0,8.0,9.0,7.0,13.085714285714284,0.0,11.1,0.6,2.02,100.0,87.5,1.2257142857142842,0.7900000000000009,1.1428571428571428,0.0,15.0,0,10.0,0,1,0.0,1.0,1.0,1.9822448979591836,11,4,5,22,31,0,0,0
0,0,0,1,1,0,0,1,37,37,130.0,130.0,27.0,0.0,8.0,8.0,7.0,14.414285714285716,0.0,0.0,8.0,8.0,7.0,14.414285714285716,0.0,12.7,3.7,-1.7,87.5,87.5,1.4142857142857164,0.0,1.0,0.0,16.0,1,37.0,0,0,1.0,1.0,2.0,2.0591836734693882,11,15,0,22,31,5,0,0
0,0,0,1,1,0,0,1,37,37,143.0,130.6,20.0,0.0,7.0,8.0,7.0,12.847142857142858,0.0,0.0,8.0,10.0,8.0,13.788888888888888,0.0,16.2,0.3,-0.92,100.0,100.0,-0.21285714285714086,-0.94174603174603,1.1428571428571428,0.0,15.0,1,37.0,0,1,0.0,0.0,0.0,1.8353061224489797,11,4,0,24,32,0,0,0
0,0,0,1,0,0,0,1,38,38,100.0,100.0,20.0,0.0,6.0,8.0,6.0,12.5,0.0,0.0,6.0,10.0,5.0,14.166666666666666,0.0,11.1,0.6,2.02,100.0,83.33333333333334,2.5,-1.666666666666666,1.3333333333333333,0.0,12.0,1,38.0,0,1,0.0,1.0,1.0,2.0833333333333335,13,0,0,24,2,0,0,0
0,0,0,1,1,0,0,1,3,3,138.0,123.0,19.0,0.0,6.0,11.0,5.0,10.8,0.0,0.0,6.0,12.0,5.0,11.333333333333334,0.0,15.5,2.8,-4.06,83.33333333333334,83.33333333333334,-1.5,-0.5333333333333332,1.8333333333333333,0.0,12.0,1,3.0,0,0,1.0,1.0,2.0,2.16,9,4,5,1,26,0,0,0
1,1,0,1,1,0,0,1,19,1,150.0,110.0,33.0,6.0,14.0,20.0,14.0,13.072857142857144,6.0,6.0,14.0,20.0,14.0,13.072857142857144,6.0,9.4,-0.8,-3.12,100.0,100.0,2.072857142857144,0.0,1.4285714285714286,0.42857142857142855,28.0,0,10.0,1,1,0.0,0.0,0.0,0.9337755102040817,11,8,0,24,27,0,0,0
0,0,0,1,1,0,0,0,3,19,134.0,120.7,23.0,0.0,6.0,8.0,4.0,11.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,66.66666666666666,0.0,-1.0700000000000003,11.0,1.3333333333333333,0.0,12.0,1,11.0,0,0,2.0,6.0,8.0,2.75,2,5,5,17,28,0,0,0
1,1,0,1,1,0,0,1,19,1,118.0,115.9,18.0,0.0,6.0,7.0,6.0,12.142857142857142,0.0,0.0,6.0,8.0,6.0,11.333333333333334,0.0,8.9,1.4,3.51,100.0,100.0,0.5528571428571425,0.8095238095238084,1.1666666666666667,0.0,12.0,0,10.0,0,1,0.0,0.0,0.0,2.0238095238095237,10,4,2,19,28,0,0,0
0,1,0,1,0,0,0,1,1,38,150.0,150.0,23.0,7.0,12.0,14.0,12.0,14.384615384615383,0.0,5.0,10.0,12.0,10.0,13.3,0.0,8.9,1.4,3.51,100.0,100.0,-0.6153846153846168,1.0846153846153825,1.1666666666666667,0.5833333333333334,22.0,0,19.5,0,1,0.0,0.0,0.0,1.1987179487179487,3,13,0,23,32,10,0,0
0,0,0,1,1,0,0,1,37,37,147.0,142.8,23.0,0.0,6.0,11.0,2.0,10.0,0.0,0.0,6.0,15.0,2.0,11.0,0.0,7.6,2.6,0.32,33.33333333333333,33.33333333333333,-4.280000000000001,-1.0,1.8333333333333333,0.0,12.0,1,37.0,0,0,4.0,4.0,8.0,5.0,15,4,0,24,33,0,0,0
1,0,0,1,0,0,0,1,37,1,130.0,130.0,25.0,8.0,14.0,24.0,8.0,12.5,2.0,6.0,13.0,23.0,10.0,11.6,0.0,15.5,2.8,-4.06,57.14285714285714,76.92307692307693,-0.5,0.9000000000000004,1.7142857142857142,0.5714285714285714,27.0,1,19.0,1,0,6.0,3.0,9.0,1.5625,3,9,0,20,28,0,0,0
0,1,0,1,0,0,0,0,37,37,120.0,120.0,27.0,0.0,6.0,8.0,6.0,11.833333333333334,0.0,0.0,6.0,10.0,5.0,12.8,0.0,15.5,2.8,-4.06,100.0,83.33333333333334,-0.16666666666666607,-0.9666666666666668,1.3333333333333333,0.0,12.0,0,37.0,0,1,0.0,1.0,1.0,1.9722222222222223,2,7,0,22,32,0,0,0
0,0,0,1,1,0,0,1,1,3,130.0,128.6,18.0,0.0,7.0,7.0,7.0,14.728571428571428,0.0,0.0,8.0,11.0,8.0,16.327272727272728,0.0,16.2,0.3,-0.92,100.0,100.0,1.8685714285714283,-1.5987012987013003,1.0,0.0,15.0,1,2.0,0,1,0.0,0.0,0.0,2.104081632653061,11,4,0,24,26,0,0,0
0,0,1,0,1,0,0,0,19,1,130.0,130.0,23.0,7.0,12.0,12.0,11.0,14.0,0.0,4.0,10.0,11.0,8.0,14.625,0.0,13.9,-0.3,0.79,91.66666666666666,80.0,1.0,-0.625,1.0,0.5833333333333334,22.0,3,10.0,0,0,1.0,2.0,3.0,1.2727272727272727,2,15,0,20,2,9,0,0
